CountryCode,CountryZone,GmtStartTms,GmtEndTms,GmtDiff,OffsetMinutes
DE,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,100,60
DE,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,200,120
DE,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,100,60
DE,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,200,120
DE,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,100,60
DE,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,200,120
DE,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,100,60
DE,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,200,120
DE,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,100,60
DE,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,200,120
DE,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,100,60
DE,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,200,120
DE,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,100,60
DE,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,200,120
DE,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,100,60
DE,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,200,120
DE,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,100,60
DE,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,200,120
DE,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,100,60
DJ,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,300,180
DJ,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,300,180
DK,00,2000-10-29 01:01:00.000,2001-03-25 01:00:00.000,100,60
DK,00,2001-03-25 01:00:00.000,2001-10-28 01:01:00.000,200,120
DK,00,2001-10-28 01:01:00.000,2002-03-31 01:00:00.000,100,60
DK,00,2002-03-31 01:00:00.000,2002-10-27 01:01:00.000,200,120
DK,00,2002-10-27 01:01:00.000,2003-03-30 01:00:00.000,100,60
DK,00,2003-03-30 01:00:00.000,2003-10-26 01:01:00.000,200,120
DK,00,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,100,60
DK,00,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,200,120
DK,00,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,100,60
DK,00,2005-03-27 01:00:00.000,2005-10-30 01:00:00.000,200,120
DK,00,2005-10-30 01:00:00.000,2006-03-26 01:00:00.000,100,60
DK,00,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,200,120
DK,00,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,100,60
DK,00,2007-03-25 01:00:00.000,2007-10-28 01:00:00.000,200,120
DK,00,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,100,60
DK,00,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,200,120
DK,00,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,100,60
DK,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,200,120
DK,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,100,60
DK,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,200,120
DK,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,100,60
DK,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,200,120
DK,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,100,60
DK,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,200,120
DK,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,100,60
DK,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,200,120
DK,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,100,60
DK,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,200,120
DK,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,100,60
DK,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,200,120
DK,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,100,60
DK,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,200,120
DK,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,100,60
DK,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,200,120
DK,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,100,60
DK,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,200,120
DK,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,100,60
DK,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,200,120
DK,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,100,60
DK,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,200,120
DK,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,100,60
DM,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,-400,-240
DM,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,-400,-240
DO,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,-400,-240
DZ,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,100,60
DZ,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,100,60
EC,01,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,-500,-300
EC,01,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,-500,-300
EC,02,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,-600,-360
EC,02,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,-600,-360
EC,1,1901-01-01 00:00:00.000,3000-01-01 00:00:00.000,-500,-300
EC,2,1901-01-01 00:00:00.000,3000-01-01 00:00:00.000,-600,-360
EE,00,2002-03-31 01:00:00.000,2002-10-27 01:01:00.000,300,180
EE,00,2002-10-27 01:01:00.000,2003-03-30 01:00:00.000,200,120
EE,00,2003-03-30 01:00:00.000,2003-10-26 01:01:00.000,300,180
EE,00,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,200,120
EE,00,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,300,180
EE,00,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,200,120
EE,00,2005-03-27 01:00:00.000,2005-10-30 01:00:00.000,300,180
EE,00,2005-10-30 01:00:00.000,2006-03-26 01:00:00.000,200,120
EE,00,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,300,180
EE,00,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,200,120
EE,00,2007-03-25 01:00:00.000,2007-10-28 01:00:00.000,300,180
EE,00,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,200,120
EE,00,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,300,180
EE,00,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,200,120
EE,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,300,180
EE,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,200,120
EE,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,300,180
EE,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,200,120
EE,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,300,180
EE,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,200,120
EE,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,300,180
EE,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,200,120
EE,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,300,180
EE,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,200,120
EE,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,300,180
EE,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,200,120
EE,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,300,180
EE,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,200,120
EE,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,300,180
EE,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,200,120
EE,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,300,180
EE,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,200,120
EE,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,300,180
EE,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,200,120
EE,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,300,180
EE,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,200,120
EE,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,300,180
EE,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,200,120
EG,00,2000-09-28 21:01:00.000,2001-04-26 22:00:00.000,200,120
EG,00,2001-04-26 22:00:00.000,2001-09-27 21:01:00.000,300,180
EG,00,2001-09-27 21:01:00.000,2002-04-25 22:00:00.000,200,120
EG,00,2002-04-25 22:00:00.000,2002-09-26 21:01:00.000,300,180
EG,00,2002-09-26 21:01:00.000,2003-04-24 22:00:00.000,200,120
EG,00,2003-04-24 22:00:00.000,2003-09-25 21:01:00.000,300,180
EG,00,2003-09-25 21:01:00.000,2004-04-29 22:00:00.000,200,120
EG,00,2004-04-29 22:00:00.000,2004-09-30 21:01:00.000,300,180
EG,00,2004-09-30 21:01:00.000,2005-04-28 22:00:00.000,200,120
EG,00,2005-04-28 22:00:00.000,2005-09-29 21:00:00.000,300,180
EG,00,2005-09-29 21:00:00.000,2006-04-27 22:00:00.000,200,120
EG,00,2006-04-27 22:00:00.000,2006-09-28 21:00:00.000,300,180
EG,00,2006-09-28 21:00:00.000,2007-04-26 22:00:00.000,200,120
EG,00,2007-04-26 22:00:00.000,2007-09-06 21:00:00.000,300,180
EG,00,2007-09-06 21:00:00.000,2007-09-27 21:00:00.000,200,120
EG,00,2007-09-27 21:00:00.000,2008-04-24 22:00:00.000,200,120
EG,00,2008-04-24 22:00:00.000,2008-09-25 21:00:00.000,300,180
EG,00,2008-09-25 21:00:00.000,2009-04-23 22:00:00.000,200,120
EG,00,2009-04-23 22:00:00.000,2009-08-20 21:00:00.000,300,180
EG,00,2009-08-20 21:00:00.000,2010-04-29 22:00:00.000,200,120
EG,00,2010-04-29 22:00:00.000,2010-08-10 21:00:00.000,300,180
EG,00,2010-08-10 21:00:00.000,2010-09-09 22:00:00.000,200,120
EG,00,2010-09-09 22:00:00.000,2010-09-30 21:00:00.000,300,180
EG,00,2010-09-30 21:00:00.000,2014-05-15 22:00:00.000,200,120
EG,00,2014-05-15 22:00:00.000,2014-06-26 21:00:00.000,300,180
EG,00,2014-06-26 21:00:00.000,2014-07-31 22:00:00.000,200,120
EG,00,2014-07-31 22:00:00.000,2014-09-25 21:00:00.000,300,180
EG,00,2014-09-25 21:00:00.000,3000-01-01 00:00:00.000,200,120
EH,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,0,0
ER,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,300,180
ER,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,300,180
ES,01,2002-10-27 01:01:00.000,2003-03-30 01:00:00.000,100,60
ES,01,2003-03-30 01:00:00.000,2003-10-26 01:01:00.000,200,120
ES,01,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,100,60
ES,01,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,200,120
ES,01,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,100,60
ES,01,2005-03-27 01:00:00.000,2005-10-30 01:00:00.000,200,120
ES,01,2005-10-30 01:00:00.000,2006-03-26 01:00:00.000,100,60
ES,01,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,200,120
ES,01,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,100,60
ES,01,2007-03-25 01:00:00.000,2007-10-28 01:00:00.000,200,120
ES,01,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,100,60
ES,01,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,200,120
ES,01,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,100,60
ES,01,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,200,120
ES,01,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,100,60
ES,01,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,200,120
ES,01,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,100,60
ES,01,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,200,120
ES,01,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,100,60
ES,01,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,200,120
ES,01,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,100,60
ES,01,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,200,120
ES,01,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,100,60
ES,01,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,200,120
ES,01,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,100,60
ES,01,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,200,120
ES,01,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,100,60
ES,01,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,200,120
ES,01,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,100,60
ES,01,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,200,120
ES,01,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,100,60
ES,01,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,200,120
ES,01,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,100,60
ES,01,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,200,120
ES,01,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,100,60
ES,01,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,200,120
ES,01,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,100,60
ES,02,2002-10-27 02:01:00.000,2003-03-30 02:00:00.000,0,0
ES,02,2003-03-30 02:00:00.000,2003-10-26 02:01:00.000,100,60
ES,02,2003-10-26 02:01:00.000,2004-03-28 02:00:00.000,0,0
ES,02,2004-03-28 02:00:00.000,2004-10-31 02:01:00.000,100,60
ES,02,2004-10-31 02:01:00.000,2005-03-27 02:00:00.000,0,0
ES,02,2005-03-27 02:00:00.000,2005-10-30 02:00:00.000,100,60
ES,02,2005-10-30 02:00:00.000,2006-03-26 02:00:00.000,0,0
ES,02,2006-03-26 02:00:00.000,2006-10-29 02:00:00.000,100,60
ES,02,2006-10-29 02:00:00.000,2007-03-25 02:00:00.000,0,0
ES,02,2007-03-25 02:00:00.000,2007-10-28 02:00:00.000,100,60
ES,02,2007-10-28 02:00:00.000,2008-03-30 02:00:00.000,0,0
ES,02,2008-03-30 02:00:00.000,2008-10-26 02:00:00.000,100,60
ES,02,2008-10-26 02:00:00.000,2009-03-29 02:00:00.000,0,0
ES,02,2009-03-29 02:00:00.000,2009-10-25 02:00:00.000,100,60
ES,02,2009-10-25 02:00:00.000,2010-03-28 02:00:00.000,0,0
ES,02,2010-03-28 02:00:00.000,2010-10-31 02:00:00.000,100,60
ES,02,2010-10-31 02:00:00.000,2011-03-27 02:00:00.000,0,0
ES,02,2011-03-27 02:00:00.000,2011-10-30 02:00:00.000,100,60
ES,02,2011-10-30 02:00:00.000,2012-03-25 02:00:00.000,0,0
ES,02,2012-03-25 02:00:00.000,2012-10-28 02:00:00.000,100,60
ES,02,2012-10-28 02:00:00.000,2013-03-31 02:00:00.000,0,0
ES,02,2013-03-31 02:00:00.000,2013-10-27 02:00:00.000,100,60
ES,02,2013-10-27 02:00:00.000,2014-03-30 02:00:00.000,0,0
ES,02,2014-03-30 02:00:00.000,2014-10-26 02:00:00.000,100,60
ES,02,2014-10-26 02:00:00.000,2015-03-29 02:00:00.000,0,0
ES,02,2015-03-29 02:00:00.000,2015-10-25 02:00:00.000,100,60
ES,02,2015-10-25 02:00:00.000,2016-03-27 02:00:00.000,0,0
ES,02,2016-03-27 02:00:00.000,2016-10-30 02:00:00.000,100,60
ES,02,2016-10-30 02:00:00.000,2017-03-26 02:00:00.000,0,0
ES,02,2017-03-26 02:00:00.000,2017-10-29 02:00:00.000,100,60
ES,02,2017-10-29 02:00:00.000,2018-03-25 02:00:00.000,0,0
ES,02,2018-03-25 02:00:00.000,2018-10-28 02:00:00.000,100,60
ES,02,2018-10-28 02:00:00.000,2019-03-31 02:00:00.000,0,0
ES,02,2019-03-31 02:00:00.000,2019-10-27 02:00:00.000,100,60
ES,02,2019-10-27 02:00:00.000,2020-03-29 02:00:00.000,0,0
ES,02,2020-03-29 02:00:00.000,2020-10-25 02:00:00.000,100,60
ES,02,2020-10-25 02:00:00.000,3000-01-01 00:00:00.000,0,0
ES,1,2000-10-29 01:01:00.000,2001-03-25 01:00:00.000,100,60
ES,1,2001-03-25 01:00:00.000,2001-10-28 01:01:00.000,200,120
ES,1,2001-10-28 01:01:00.000,2002-03-31 01:00:00.000,100,60
ES,1,2002-03-31 01:00:00.000,2002-10-27 01:01:00.000,200,120
ES,1,2002-10-27 01:01:00.000,2003-03-30 01:00:00.000,100,60
ES,1,2003-03-30 01:00:00.000,2003-10-26 01:01:00.000,200,120
ES,1,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,100,60
ES,1,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,200,120
ES,1,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,100,60
ES,1,2005-03-27 01:00:00.000,2005-10-30 01:01:00.000,200,120
ES,1,2005-10-30 01:01:00.000,3000-01-01 00:00:00.000,100,60
ES,2,2000-10-29 02:01:00.000,2001-03-25 02:00:00.000,0,0
ES,2,2001-03-25 02:00:00.000,2001-10-28 02:01:00.000,100,60
ES,2,2001-10-28 02:01:00.000,2002-03-31 02:00:00.000,0,0
ES,2,2002-03-31 02:00:00.000,2002-10-27 02:01:00.000,100,60
ES,2,2002-10-27 02:01:00.000,2003-03-30 02:00:00.000,0,0
ES,2,2003-03-30 02:00:00.000,2003-10-26 02:01:00.000,100,60
ES,2,2003-10-26 02:01:00.000,2004-03-28 02:00:00.000,0,0
ES,2,2004-03-28 02:00:00.000,2004-10-31 02:01:00.000,100,60
ES,2,2004-10-31 02:01:00.000,2005-03-27 02:00:00.000,0,0
ES,2,2005-03-27 02:00:00.000,2005-10-30 02:01:00.000,100,60
ES,2,2005-10-30 02:01:00.000,3000-01-01 00:00:00.000,0,0
ET,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,300,180
ET,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,300,180
FI,00,2000-10-29 01:01:00.000,2001-03-25 01:00:00.000,200,120
FI,00,2001-03-25 01:00:00.000,2001-10-28 01:01:00.000,300,180
FI,00,2001-10-28 01:01:00.000,2002-03-31 01:00:00.000,200,120
FI,00,2002-03-31 01:00:00.000,2002-10-27 01:01:00.000,300,180
FI,00,2002-10-27 01:01:00.000,2003-03-30 01:00:00.000,200,120
FI,00,2003-03-30 01:00:00.000,2003-10-26 01:01:00.000,300,180
FI,00,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,200,120
FI,00,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,300,180
FI,00,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,200,120
FI,00,2005-03-27 01:00:00.000,2005-10-30 01:00:00.000,300,180
FI,00,2005-10-30 01:00:00.000,2006-03-26 01:00:00.000,200,120
FI,00,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,300,180
FI,00,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,200,120
FI,00,2007-03-25 01:00:00.000,2007-10-28 01:00:00.000,300,180
FI,00,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,200,120
FI,00,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,300,180
FI,00,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,200,120
FI,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,300,180
FI,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,200,120
FI,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,300,180
FI,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,200,120
FI,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,300,180
FI,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,200,120
FI,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,300,180
FI,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,200,120
FI,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,300,180
FI,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,200,120
FI,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,300,180
FI,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,200,120
FI,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,300,180
FI,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,200,120
FI,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,300,180
FI,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,200,120
FI,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,300,180
FI,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,200,120
FI,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,300,180
FI,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,200,120
FI,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,300,180
FI,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,200,120
FI,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,300,180
FI,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,200,120
FJ,00,2000-02-26 14:01:00.000,2010-03-28 14:00:00.000,1200,720
FJ,00,2010-03-28 14:00:00.000,2010-10-23 14:00:00.000,1200,720
FJ,00,2010-10-23 14:00:00.000,2011-03-05 14:00:00.000,1300,780
FJ,00,2011-03-05 14:00:00.000,2011-10-22 14:00:00.000,1200,720
FJ,00,2011-10-22 14:00:00.000,2012-01-21 14:00:00.000,1300,780
FJ,00,2012-01-21 14:00:00.000,2012-10-20 14:00:00.000,1200,720
FJ,00,2012-10-20 14:00:00.000,2013-01-19 14:00:00.000,1300,780
FJ,00,2013-01-19 14:00:00.000,2013-10-26 14:00:00.000,1200,720
FJ,00,2013-10-26 14:00:00.000,2014-01-18 14:00:00.000,1300,780
FJ,00,2014-01-18 14:00:00.000,2014-11-01 14:00:00.000,1200,720
FJ,00,2014-11-01 14:00:00.000,2015-01-17 14:00:00.000,1300,780
FJ,00,2015-01-17 14:00:00.000,2015-10-31 14:00:00.000,1200,720
FJ,00,2015-10-31 14:00:00.000,2016-01-16 14:00:00.000,1300,780
FJ,00,2016-01-16 14:00:00.000,2016-11-05 14:00:00.000,1200,720
FJ,00,2016-11-05 14:00:00.000,2017-01-17 14:01:00.000,1300,780
FJ,00,2017-01-17 14:01:00.000,2017-11-04 14:00:00.000,1200,720
FJ,00,2017-11-04 14:00:00.000,2018-01-13 14:01:00.000,1300,780
FJ,00,2018-01-13 14:01:00.000,2018-11-03 14:00:00.000,1200,720
FJ,00,2018-11-03 14:00:00.000,2019-01-12 14:00:00.000,1300,780
FJ,00,2019-01-12 14:00:00.000,3000-01-01 00:00:00.000,1200,720
FK,00,2000-09-03 06:00:00.000,2001-04-22 05:01:00.000,-300,-180
FK,00,2001-04-22 05:01:00.000,2001-09-02 06:00:00.000,-400,-240
FK,00,2001-09-02 06:00:00.000,2002-04-22 05:01:00.000,-300,-180
FK,00,2002-04-22 05:01:00.000,2002-09-01 06:00:00.000,-400,-240
FK,00,2002-09-01 06:00:00.000,2003-04-22 05:01:00.000,-300,-180
FK,00,2003-04-22 05:01:00.000,2003-09-07 06:00:00.000,-400,-240
FK,00,2003-09-07 06:00:00.000,2004-04-22 05:01:00.000,-300,-180
FK,00,2004-04-22 05:01:00.000,2004-09-05 06:00:00.000,-400,-240
FK,00,2004-09-05 06:00:00.000,2005-04-22 05:01:00.000,-300,-180
FK,00,2005-04-22 05:01:00.000,2005-09-04 06:00:00.000,-400,-240
FK,00,2005-09-04 06:00:00.000,2006-04-22 05:00:00.000,-300,-180
FK,00,2006-04-22 05:00:00.000,2006-09-03 06:00:00.000,-400,-240
FK,00,2006-09-03 06:00:00.000,2007-04-15 05:00:00.000,-300,-180
FK,00,2007-04-15 05:00:00.000,2007-09-02 06:00:00.000,-400,-240
FK,00,2007-09-02 06:00:00.000,2008-04-20 05:00:00.000,-300,-180
FK,00,2008-04-20 05:00:00.000,2008-09-07 06:00:00.000,-400,-240
FK,00,2008-09-07 06:00:00.000,2009-04-19 05:00:00.000,-300,-180
FK,00,2009-04-19 05:00:00.000,2009-09-06 06:00:00.000,-400,-240
FK,00,2009-09-06 06:00:00.000,2010-04-18 05:00:00.000,-300,-180
FK,00,2010-04-18 05:00:00.000,2010-09-05 06:00:00.000,-400,-240
FK,00,2010-09-05 06:00:00.000,2012-04-15 05:00:00.000,-300,-180
FK,00,2012-04-15 05:00:00.000,2012-09-02 06:00:00.000,-400,-240
FK,00,2012-09-02 06:00:00.000,2013-04-21 05:00:00.000,-300,-180
FK,00,2013-04-21 05:00:00.000,3000-01-01 00:00:00.000,-400,-240
FM,01,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,1000,600
FM,01,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,1000,600
FM,02,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,1100,660
FM,02,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,1100,660
FM,1,1901-01-01 00:00:00.000,3000-01-01 00:00:00.000,1000,600
FM,2,1901-01-01 00:00:00.000,3000-01-01 00:00:00.000,1100,660
FO,00,2000-10-29 01:01:00.000,2001-03-25 01:00:00.000,0,0
FO,00,2001-03-25 01:00:00.000,2001-10-28 01:01:00.000,100,60
FO,00,2001-10-28 01:01:00.000,2002-03-31 01:00:00.000,0,0
FO,00,2002-03-31 01:00:00.000,2002-10-27 01:01:00.000,100,60
FO,00,2002-10-27 01:01:00.000,2003-03-30 01:00:00.000,0,0
FO,00,2003-03-30 01:00:00.000,2003-10-26 01:01:00.000,100,60
FO,00,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,0,0
FO,00,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,100,60
FO,00,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,0,0
FO,00,2005-03-27 01:00:00.000,2005-10-30 01:00:00.000,100,60
FO,00,2005-10-30 01:00:00.000,2006-03-26 01:00:00.000,0,0
FO,00,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,100,60
FO,00,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,0,0
FO,00,2007-03-25 01:00:00.000,2007-09-02 01:00:00.000,100,60
FO,00,2007-09-02 01:00:00.000,2007-10-28 01:00:00.000,0,0
FO,00,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,0,0
FO,00,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,100,60
FO,00,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,0,0
FO,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,100,60
FO,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,0,0
FO,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,100,60
FO,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,0,0
FO,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,100,60
